,DATETIME,COAST,EAST,FWEST,NORTH,NCENT,SOUTH,SCENT,WEST,E,I,D,H,Avg,Std,Avg_w,Std_w
8439,2019-12-18 16:00:00,"11,071.06","1,344.74","3,689.82",784.20,"12,054.40","2,964.59","5,940.93","1,206.44",39056.18,32,2,0,40081.185,3298.994999999999,39307.785,251.60499999999956
8440,2019-12-18 17:00:00,"11,153.22","1,338.57","3,721.21",792.54,"12,265.87","3,012.60","6,094.01","1,220.29",39598.31,34,2,0,40603.119999999995,3629.899999999998,39327.244999999995,271.0649999999987
8441,2019-12-18 18:00:00,"11,814.33","1,433.19","3,789.84",846.31,"13,381.10","3,183.80","6,645.44","1,294.47",42388.48,36,2,0,42291.104999999996,4227.704999999998,40993.395000000004,1395.0850000000028
8442,2019-12-18 19:00:00,"12,459.37","1,547.73","3,941.40",902.34,"14,412.96","3,577.57","7,379.90","1,402.57",45623.84,38,2,0,43976.235,4719.995000000003,44006.16,1617.6799999999967
8443,2019-12-18 20:00:00,"12,639.39","1,591.15","4,008.69",921.05,"14,728.69","3,751.94","7,654.45","1,447.49",46742.87,40,2,0,43833.755000000005,5034.325000000001,46183.354999999996,559.515000000003
8444,2019-12-18 21:00:00,"12,738.43","1,623.08","4,043.21",933.55,"14,983.81","3,906.20","7,847.68","1,487.89",47563.84,42,2,0,43542.805,5202.345000000001,47153.354999999996,410.48499999999694
8445,2019-12-18 22:00:00,"12,613.39","1,616.47","4,033.20",924.68,"14,872.57","3,989.38","7,857.87","1,501.15",47408.7,44,2,0,42746.05,4937.759999999998,47486.27,77.56999999999971
8446,2019-12-18 23:00:00,"12,161.25","1,560.29","4,006.01",892.62,"14,286.72","3,927.92","7,642.09","1,472.58",45949.47,46,2,0,41071.235,4368.415000000001,46679.085,729.614999999998
8447,2019-12-18 00:00:00,"11,679.95","1,514.40","3,973.28",864.16,"13,676.12","3,791.02","7,394.65","1,442.31",44335.89,0,2,0,39288.585,3948.2949999999983,45142.68,806.7900000000009
8448,2019-12-19 01:00:00,"11,325.31","1,588.93","3,899.64",852.69,"13,402.32","3,655.83","7,271.02","1,465.81",43461.54,2,3,0,39657.245,5224.834999999999,43898.715,437.1749999999993
8449,2019-12-19 02:00:00,"11,263.62","1,564.18","3,909.23",853.48,"13,370.19","3,634.88","7,305.62","1,448.23",43349.43,4,3,0,39151.145000000004,5556.015000000003,43405.485,56.05500000000029
8450,2019-12-19 03:00:00,"11,275.75","1,585.49","3,929.13",859.44,"13,523.56","3,637.23","7,395.61","1,466.10",43672.32,6,3,0,39133.30499999999,5855.035,43510.875,161.4449999999997
8451,2019-12-19 04:00:00,"11,407.68","1,644.25","3,939.41",879.80,"13,827.78","3,638.67","7,592.58","1,501.19",44431.36,8,3,0,39606.585,6117.2249999999985,44051.84,379.52000000000044
8452,2019-12-19 05:00:00,"11,786.13","1,730.61","3,967.85",903.99,"14,486.74","3,707.14","7,930.39","1,544.45",46057.29,10,3,0,41003.130000000005,6411.84,45244.325,812.9650000000001
8453,2019-12-19 06:00:00,"12,604.72","1,838.30","4,021.84",956.25,"15,779.94","3,950.17","8,631.47","1,627.15",49409.85,12,3,0,43932.835,6732.004999999997,47733.57,1676.2799999999988
8454,2019-12-19 07:00:00,"13,613.33","2,027.73","4,094.28","1,035.12","17,392.87","4,349.96","9,555.82","1,756.41",53825.53,14,3,0,48086.14,6942.699999999997,51617.69,2207.84
8455,2019-12-19 08:00:00,"13,851.46","2,053.04","4,124.15","1,062.81","17,904.33","4,377.17","9,808.21","1,801.26",54982.42,16,3,0,49577.54,6488.5999999999985,54403.975,578.4449999999997
8456,2019-12-19 09:00:00,"13,516.66","1,979.73","4,077.46","1,030.64","17,075.51","4,142.59","9,233.68","1,718.87",52775.14,18,3,0,48565.705,5023.514999999999,53878.78,1103.6399999999994
8457,2019-12-19 10:00:00,"12,968.76","1,810.63","3,991.16",973.65,"15,938.46","3,901.95","8,349.05","1,631.40",49565.05,20,3,0,47242.005,2950.9449999999997,51170.095,1605.0449999999983
8458,2019-12-19 11:00:00,"12,510.43","1,671.08","3,948.76",917.23,"14,897.70","3,634.44","7,582.44","1,476.81",46638.89,22,3,0,46016.485,1062.1849999999977,48101.97,1463.0800000000017
8459,2019-12-19 12:00:00,"12,136.82","1,553.93","3,899.69",869.02,"13,956.34","3,376.39","6,987.80","1,400.34",44180.34,24,3,0,44715.57,426.51000000000204,45409.615,1229.2750000000015
8460,2019-12-19 13:00:00,"11,733.83","1,471.71","3,842.85",832.98,"13,228.42","3,182.16","6,559.55","1,330.03",42181.54,26,3,0,43311.065,1282.5149999999994,43180.94,999.3999999999978
8461,2019-12-19 14:00:00,"11,512.52","1,424.60","3,808.33",809.40,"12,790.81","3,075.70","6,313.13","1,282.58",41017.06,28,3,0,42255.84,1637.8999999999978,41599.3,582.2400000000016
8462,2019-12-19 15:00:00,"11,328.05","1,389.76","3,781.79",795.71,"12,480.15","3,021.82","6,140.34","1,246.66",40184.28,30,3,0,41488.145000000004,1928.755000000001,40600.67,416.3899999999994
8463,2019-12-19 16:00:00,"11,209.06","1,358.06","3,802.17",784.49,"12,349.31","3,003.28","6,145.53","1,235.01",39886.92,32,3,0,41218.18,2162.0,40035.6,148.6800000000003
8464,2019-12-19 17:00:00,"11,229.29","1,372.11","3,829.12",793.97,"12,702.02","3,038.01","6,324.66","1,265.25",40554.43,34,3,0,41915.66499999999,2317.3549999999996,40220.675,333.755000000001
8465,2019-12-19 18:00:00,"11,721.23","1,481.48","3,885.89",848.83,"13,738.70","3,173.83","6,809.15","1,339.07",42998.17,36,3,0,44453.645000000004,2065.1649999999972,41776.3,1221.869999999999
8466,2019-12-19 19:00:00,"12,239.58","1,566.46","3,969.04",897.24,"14,642.41","3,365.87","7,355.59","1,405.78",45441.98,38,3,0,47160.035,1536.1950000000033,44220.075,1221.9050000000025
8467,2019-12-19 20:00:00,"12,353.41","1,657.77","3,988.93",905.99,"14,847.36","3,379.87","7,496.13","1,426.66",46056.11,40,3,0,47805.475000000006,1062.6049999999996,45749.045,307.0649999999987
8468,2019-12-19 21:00:00,"12,381.77","1,715.52","4,005.27",911.09,"14,945.75","3,367.50","7,500.07","1,436.16",46263.14,42,3,0,48154.494999999995,590.6550000000025,46159.625,103.51499999999942
8469,2019-12-19 22:00:00,"12,175.98","1,678.69","3,998.55",897.84,"14,759.57","3,303.89","7,311.47","1,423.72",45549.71,44,3,0,47546.255,137.5550000000003,45906.425,356.71500000000015
8470,2019-12-19 23:00:00,"11,647.18","1,631.30","3,954.81",859.88,"14,050.81","3,147.94","6,905.78","1,372.16",43569.85,46,3,0,45694.56,254.90999999999985,44559.78,989.9300000000003
8471,2019-12-19 00:00:00,"11,068.07","1,556.51","3,906.73",823.53,"13,279.63","2,937.95","6,441.44","1,316.45",41330.31,0,3,0,43786.384999999995,549.505000000001,42450.08,1119.7700000000004
8472,2019-12-20 01:00:00,"10,668.47","1,519.96","3,909.70",808.26,"12,787.20","2,777.78","5,960.95","1,295.16",39727.48,2,4,0,39657.245,5224.834999999999,40528.895000000004,801.4149999999972
8473,2019-12-20 02:00:00,"10,429.22","1,511.79","3,871.59",799.30,"12,533.97","2,661.96","5,754.94","1,270.72",38833.5,4,4,0,39151.145000000004,5556.015000000003,39280.490000000005,446.9900000000016
8474,2019-12-20 03:00:00,"10,262.92","1,520.75","3,854.60",796.30,"12,440.62","2,592.29","5,678.96","1,261.51",38407.95,6,4,0,39133.30499999999,5855.035,38620.725,212.77500000000146
8475,2019-12-20 04:00:00,"10,222.08","1,535.76","3,862.88",804.30,"12,466.58","2,563.14","5,665.98","1,264.94",38385.67,8,4,0,39606.585,6117.2249999999985,38396.81,11.139999999999418
8476,2019-12-20 05:00:00,"10,405.02","1,576.23","3,873.91",820.26,"12,744.09","2,580.96","5,822.72","1,283.28",39106.48,10,4,0,41003.130000000005,6411.84,38746.075,360.4050000000025
8477,2019-12-20 06:00:00,"10,948.92","1,655.58","3,901.79",855.79,"13,550.44","2,712.27","6,234.51","1,334.13",41193.44,12,4,0,43932.835,6732.004999999997,40149.96000000001,1043.4799999999996
8478,2019-12-20 07:00:00,"11,658.15","1,755.56","3,950.51",915.00,"14,685.24","2,969.95","6,872.55","1,411.20",44218.15,14,4,0,48086.14,6942.699999999997,42705.795,1512.3549999999993
8479,2019-12-20 08:00:00,"12,022.79","1,800.68","3,992.79",943.33,"15,215.65","3,062.54","7,118.18","1,464.86",45620.82,16,4,0,49577.54,6488.5999999999985,44919.485,701.3349999999991
8480,2019-12-20 09:00:00,"12,139.41","1,778.94","3,951.48",940.93,"15,112.30","3,069.84","7,051.55","1,466.75",45511.22,18,4,0,48565.705,5023.514999999999,45566.020000000004,54.79999999999927
8481,2019-12-20 10:00:00,"12,255.38","1,765.19","3,898.69",928.39,"15,077.98","3,123.06","7,036.24","1,428.35",45513.28,20,4,0,47242.005,2950.9449999999997,45512.25,1.0299999999988358
8482,2019-12-20 11:00:00,"12,333.00","1,720.67","3,859.54",907.39,"15,024.13","3,159.43","6,986.02","1,375.47",45365.65,22,4,0,46016.485,1062.1849999999977,45439.465,73.81499999999869
8483,2019-12-20 12:00:00,"12,292.40","1,671.67","3,820.16",885.65,"14,923.98","3,151.50","6,884.28","1,316.61",44946.24,24,4,0,44715.57,426.51000000000204,45155.945,209.70500000000175
8484,2019-12-20 13:00:00,"12,125.59","1,599.38","3,777.40",859.61,"14,672.17","3,131.76","6,798.13","1,263.77",44227.82,26,4,0,43311.065,1282.5149999999994,44587.03,359.2099999999991
8485,2019-12-20 14:00:00,"12,047.15","1,590.33","3,758.71",850.75,"14,521.93","3,128.98","6,750.12","1,222.96",43870.94,28,4,0,42255.84,1637.8999999999978,44049.380000000005,178.4399999999987
8486,2019-12-20 15:00:00,"11,989.43","1,572.13","3,750.22",839.97,"14,354.05","3,125.22","6,708.44","1,192.96",43532.42,30,4,0,41488.145000000004,1928.755000000001,43701.68,169.26000000000204
8487,2019-12-20 16:00:00,"11,924.22","1,566.18","3,746.01",833.99,"14,325.59","3,110.05","6,697.60","1,179.78",43383.41,32,4,0,41218.18,2162.0,43457.915,74.50499999999738
8488,2019-12-20 17:00:00,"11,919.02","1,600.71","3,723.28",841.73,"14,464.50","3,110.33","6,824.39","1,177.68",43661.65,34,4,0,41915.66499999999,2317.3549999999996,43522.53,139.11999999999898
8489,2019-12-20 18:00:00,"12,236.74","1,646.13","3,742.84",864.90,"15,012.59","3,170.23","7,121.07","1,215.46",45009.96,36,4,0,44453.645000000004,2065.1649999999972,44335.805,674.1549999999988
8490,2019-12-20 19:00:00,"12,241.19","1,611.61","3,825.99",883.77,"15,135.09","3,257.71","7,268.16","1,288.93",45512.44,38,4,0,47160.035,1536.1950000000033,45261.2,251.2400000000016
8491,2019-12-20 20:00:00,"12,052.10","1,562.21","3,840.07",879.45,"14,837.11","3,208.12","7,129.62","1,298.28",44806.98,40,4,0,47805.475000000006,1062.6049999999996,45159.71000000001,352.72999999999956
8492,2019-12-20 21:00:00,"11,876.15","1,564.15","3,864.76",870.05,"14,553.12","3,158.80","6,964.95","1,312.73",44164.71,42,4,0,48154.494999999995,590.6550000000025,44485.845,321.13500000000204
8493,2019-12-20 22:00:00,"11,610.93","1,576.75","3,880.20",848.72,"14,107.91","3,095.50","6,690.59","1,324.41",43135.01,44,4,0,47546.255,137.5550000000003,43649.86,514.8499999999985
8494,2019-12-20 23:00:00,"11,210.23","1,498.17","3,882.22",819.70,"13,487.91","2,986.43","6,335.22","1,313.82",41533.7,46,4,0,45694.56,254.90999999999985,42334.354999999996,800.6550000000025
8495,2019-12-20 00:00:00,"10,677.12","1,430.15","3,873.02",790.43,"12,757.16","2,837.52","5,921.72","1,299.09",39586.2,0,4,0,43786.384999999995,549.505000000001,40559.95,973.75
8496,2019-12-21 01:00:00,"10,314.83","1,353.09","3,845.94",751.16,"11,938.73","2,688.04","5,676.58","1,225.24",37793.61,2,5,1,42304.78,2577.2999999999993,38689.905,896.2949999999983
8497,2019-12-21 02:00:00,"10,013.61","1,322.73","3,831.00",735.43,"11,583.03","2,593.84","5,436.11","1,222.87",36738.61,4,5,1,41770.33,2936.8300000000017,37266.11,527.5
8498,2019-12-21 03:00:00,"9,852.15","1,308.64","3,846.55",728.81,"11,364.97","2,533.92","5,294.88","1,237.45",36167.37,6,5,1,41698.145,3290.1949999999997,36452.990000000005,285.619999999999
8499,2019-12-21 04:00:00,"9,805.23","1,306.06","3,848.29",728.64,"11,318.96","2,491.34","5,213.97","1,254.46",35966.96,8,5,1,42054.74,3669.0699999999997,36067.165,100.20500000000175
8500,2019-12-21 05:00:00,"9,885.65","1,312.04","3,869.90",738.05,"11,420.22","2,501.75","5,304.16","1,289.48",36321.25,10,5,1,43260.725000000006,4154.244999999999,36144.104999999996,177.14500000000044
8501,2019-12-21 06:00:00,"10,076.10","1,360.56","3,900.71",757.55,"11,783.90","2,561.15","5,472.61","1,337.97",37250.55,12,5,1,45929.14,4735.699999999997,36785.9,464.65000000000146
8502,2019-12-21 07:00:00,"10,441.91","1,422.02","3,933.13",790.91,"12,392.54","2,666.41","5,777.89","1,411.36",38836.18,14,5,1,49623.494999999995,5405.3449999999975,38043.365000000005,792.8149999999986
8503,2019-12-21 08:00:00,"10,816.80","1,482.39","3,984.90",827.06,"13,113.24","2,777.40","6,179.94","1,494.46",40676.18,16,5,1,50843.479999999996,5222.66,39756.18,920.0
8504,2019-12-21 09:00:00,"11,090.16","1,513.55","3,973.93",854.76,"13,592.40","2,917.85","6,490.06","1,497.36",41930.08,18,5,1,49550.22,4039.0,41303.130000000005,626.9500000000007
8505,2019-12-21 10:00:00,"11,306.02","1,524.26","3,918.09",868.54,"13,867.52","3,043.85","6,549.56","1,448.99",42526.83,20,5,1,47853.115,2339.834999999999,42228.455,298.375
8506,2019-12-21 11:00:00,"11,373.61","1,486.88","3,864.08",872.42,"13,841.08","3,115.84","6,383.21","1,387.22",42324.35,22,5,1,46222.16,856.5099999999983,42425.59,101.2400000000016
8507,2019-12-21 12:00:00,"11,343.31","1,418.99","3,785.97",862.44,"13,512.17","3,118.11","6,160.47","1,308.32",41509.79,24,5,1,44617.649999999994,328.59000000000015,41917.07,407.27999999999884
8508,2019-12-21 13:00:00,"11,187.56","1,356.08","3,713.10",833.62,"13,142.90","3,076.89","5,843.51","1,243.80",40397.47,26,5,1,43128.185,1099.6349999999984,40953.630000000005,556.1599999999999
8509,2019-12-21 14:00:00,"10,979.72","1,312.00","3,673.16",813.50,"12,720.04","3,020.32","5,604.68","1,190.64",39314.05,28,5,1,42244.44,1626.5,39855.76,541.7099999999991
8510,2019-12-21 15:00:00,"10,811.28","1,275.54","3,651.60",794.35,"12,452.68","2,971.01","5,466.91","1,165.36",38588.73,30,5,1,41545.905,1986.5149999999994,38951.39,362.65999999999985
8511,2019-12-21 16:00:00,"10,750.99","1,288.38","3,639.39",781.38,"12,377.15","2,937.53","5,420.78","1,163.12",38358.73,32,5,1,41219.795,2163.6150000000016,38473.73,115.0
8512,2019-12-21 17:00:00,"10,845.62","1,313.79","3,647.46",786.35,"12,549.59","2,945.78","5,514.36","1,166.14",38769.09,34,5,1,41629.979999999996,2031.670000000002,38563.91,205.17999999999665
8513,2019-12-21 18:00:00,"11,263.03","1,403.45","3,679.29",816.47,"13,252.16","3,054.35","5,856.13","1,201.73",40526.62,36,5,1,43699.22,1310.739999999998,39647.854999999996,878.765000000003
8514,2019-12-21 19:00:00,"11,586.91","1,463.14","3,746.74",838.43,"13,652.10","3,223.41","6,329.08","1,268.98",42108.79,38,5,1,45568.14,55.69999999999709,41317.705,791.0849999999991
8515,2019-12-21 20:00:00,"11,510.75","1,454.99","3,772.69",835.99,"13,566.93","3,225.56","6,415.71","1,295.40",42078.03,40,5,1,45774.925,967.9449999999997,42093.41,15.380000000001019
8516,2019-12-21 21:00:00,"11,471.75","1,473.10","3,789.07",831.69,"13,476.16","3,210.88","6,458.64","1,313.20",42024.5,42,5,1,45864.274999999994,1699.5649999999987,42051.265,26.764999999999418
8517,2019-12-21 22:00:00,"11,352.78","1,455.62","3,800.05",822.45,"13,293.81","3,206.43","6,534.12","1,321.57",41786.82,44,5,1,45271.854999999996,2136.8449999999975,41905.66,118.84000000000015
8518,2019-12-21 23:00:00,"11,090.02","1,453.46","3,804.66",801.09,"12,828.05","3,172.18","6,461.63","1,307.69",40918.77,46,5,1,43741.585,2207.885000000002,41352.795,434.02500000000146
8519,2019-12-21 00:00:00,"10,759.29","1,387.55","3,806.82",775.42,"12,280.82","3,105.55","6,269.90","1,296.69",39682.05,0,5,1,41961.045,2374.845000000001,40300.41,618.359999999997
8520,2019-12-22 01:00:00,"10,422.33","1,378.15","3,781.78",766.91,"11,864.72","3,048.11","6,197.66","1,314.04",38773.7,2,6,1,42304.78,2577.2999999999993,39227.875,454.1750000000029
8521,2019-12-22 02:00:00,"10,245.58","1,368.73","3,785.03",759.34,"11,557.58","3,004.98","6,168.69","1,322.92",38212.85,4,6,1,41770.33,2936.8300000000017,38493.274999999994,280.4249999999993
8522,2019-12-22 03:00:00,"10,179.19","1,353.85","3,787.39",760.58,"11,470.16","2,976.50","6,214.55","1,340.46",38082.67,6,6,1,41698.145,3290.1949999999997,38147.759999999995,65.09000000000015
8523,2019-12-22 04:00:00,"10,180.93","1,364.80","3,787.92",764.14,"11,536.29","2,986.99","6,314.93","1,365.46",38301.45,8,6,1,42054.74,3669.0699999999997,38192.06,109.38999999999942
8524,2019-12-22 05:00:00,"10,289.94","1,381.74","3,814.47",777.15,"11,782.84","3,030.01","6,489.15","1,399.15",38964.45,10,6,1,43260.725000000006,4154.244999999999,38632.95,331.5
8525,2019-12-22 06:00:00,"10,500.81","1,433.21","3,827.95",793.23,"12,234.25","3,130.06","6,766.72","1,449.28",40135.51,12,6,1,45929.14,4735.699999999997,39549.979999999996,585.5300000000025
8526,2019-12-22 07:00:00,"10,814.54","1,508.26","3,854.67",825.13,"12,862.29","3,281.47","7,144.13","1,514.04",41804.54,14,6,1,49623.494999999995,5405.3449999999975,40970.025,834.5149999999994
8527,2019-12-22 08:00:00,"11,057.47","1,590.25","3,909.58",865.03,"13,572.22","3,418.99","7,544.53","1,574.09",43532.16,16,6,1,50843.479999999996,5222.66,42668.350000000006,863.8100000000013
8528,2019-12-22 09:00:00,"11,199.16","1,609.23","3,906.27",889.95,"13,943.50","3,483.42","7,626.93","1,574.44",44232.89,18,6,1,49550.22,4039.0,43882.525,350.36499999999796
8529,2019-12-22 10:00:00,"11,123.67","1,523.84","3,856.33",886.44,"13,876.76","3,439.74","7,338.44","1,481.09",43526.31,20,6,1,47853.115,2339.834999999999,43879.6,353.2900000000009
8530,2019-12-22 11:00:00,"10,905.43","1,447.96","3,789.00",862.76,"13,544.81","3,299.13","6,890.43","1,375.68",42115.19,22,6,1,46222.16,856.5099999999983,42820.75,705.5599999999977
8531,2019-12-22 12:00:00,"10,662.99","1,363.80","3,730.03",832.54,"13,030.51","3,119.55","6,416.74","1,286.60",40442.75,24,6,1,44617.649999999994,328.59000000000015,41278.97,836.2200000000012
8532,2019-12-22 13:00:00,"10,397.33","1,301.43","3,682.30",793.57,"12,460.50","2,968.74","6,013.58","1,214.02",38831.47,26,6,1,43128.185,1099.6349999999984,39637.11,805.6399999999994
8533,2019-12-22 14:00:00,"10,121.52","1,256.24","3,642.75",766.58,"11,825.27","2,871.45","5,696.00","1,165.20",37345.02,28,6,1,42244.44,1626.5,38088.244999999995,743.2250000000022
8534,2019-12-22 15:00:00,"9,956.22","1,221.40","3,613.43",740.75,"11,308.44","2,817.20","5,534.08","1,136.25",36327.78,30,6,1,41545.905,1986.5149999999994,36836.399999999994,508.619999999999
8535,2019-12-22 16:00:00,"9,877.44","1,209.24","3,597.85",725.14,"11,135.51","2,802.35","5,469.67","1,123.88",35941.08,32,6,1,41219.795,2163.6150000000016,36134.43,193.34999999999854
8536,2019-12-22 17:00:00,"9,914.60","1,234.38","3,599.01",731.90,"11,253.91","2,797.84","5,556.41","1,121.55",36209.6,34,6,1,41629.979999999996,2031.670000000002,36075.34,134.2599999999984
8537,2019-12-22 18:00:00,"10,452.89","1,328.60","3,615.41",783.09,"12,165.94","2,871.61","5,918.39","1,160.42",38296.35,36,6,1,43699.22,1310.739999999998,37252.975,1043.375
8538,2019-12-22 19:00:00,"11,013.85","1,392.73","3,703.35",829.44,"12,993.67","3,092.54","6,433.16","1,233.88",40692.6,38,6,1,45568.14,55.69999999999709,39494.475,1198.125
8539,2019-12-22 20:00:00,"11,078.68","1,423.80","3,741.79",846.09,"13,395.61","3,165.02","6,574.07","1,243.40",41468.46,40,6,1,45774.925,967.9449999999997,41080.53,387.9300000000003
8540,2019-12-22 21:00:00,"11,116.20","1,466.51","3,762.94",854.03,"13,557.87","3,214.18","6,632.87","1,258.75",41863.36,42,6,1,45864.274999999994,1699.5649999999987,41665.91,197.45000000000076
8541,2019-12-22 22:00:00,"11,064.13","1,474.79","3,778.85",849.97,"13,533.51","3,243.99","6,653.89","1,263.52",41862.65,44,6,1,45271.854999999996,2136.8449999999975,41863.005000000005,0.35499999999956344
8542,2019-12-22 23:00:00,"10,766.53","1,442.54","3,785.14",829.54,"13,299.16","3,239.83","6,491.32","1,251.39",41105.45,46,6,1,43741.585,2207.885000000002,41484.05,378.6000000000022
8543,2019-12-22 00:00:00,"10,411.75","1,396.61","3,779.12",812.26,"12,870.32","3,177.50","6,281.48","1,234.22",39963.26,0,6,1,41961.045,2374.845000000001,40534.354999999996,571.0949999999975
8544,2019-12-23 01:00:00,"10,111.26","1,377.56","3,771.51",796.87,"12,575.45","3,121.53","6,144.09","1,224.95",39123.21,2,0,0,39250.59,476.89000000000306,39543.235,420.02500000000146
8545,2019-12-23 02:00:00,"9,981.69","1,384.99","3,766.16",801.20,"12,485.97","3,084.40","6,099.31","1,227.91",38831.63,4,0,0,38523.175,310.3250000000007,38977.42,145.79000000000087
8546,2019-12-23 03:00:00,"9,975.62","1,379.34","3,758.00",809.66,"12,652.46","3,074.71","6,174.16","1,243.55",39067.52,6,0,0,38245.31,162.63999999999942,38949.575,117.94499999999971
8547,2019-12-23 04:00:00,"10,096.34","1,418.04","3,758.15",823.53,"12,936.97","3,126.15","6,319.40","1,262.53",39741.11,8,0,0,38343.56,42.11000000000058,39404.315,336.7950000000019
8548,2019-12-23 05:00:00,"10,425.38","1,471.57","3,773.62",846.95,"13,517.87","3,219.18","6,627.39","1,304.35",41186.32,10,0,0,39035.465,71.01500000000306,40463.715,722.6049999999996
8549,2019-12-23 06:00:00,"11,012.19","1,519.92","3,802.10",887.81,"14,485.52","3,421.43","7,150.43","1,368.85",43648.25,12,0,0,40664.475000000006,528.9650000000001,42417.285,1230.9650000000001
8550,2019-12-23 07:00:00,"11,700.66","1,682.82","3,813.58",944.28,"15,626.15","3,692.53","7,750.48","1,455.38",46665.89,14,0,0,43011.345,1206.8050000000003,45157.07,1508.8199999999997
8551,2019-12-23 08:00:00,"12,063.12","1,770.49","3,856.88",980.63,"16,295.53","3,885.99","8,057.14","1,523.13",48432.91,16,0,0,44576.490000000005,1044.329999999998,47549.4,883.510000000002
8552,2019-12-23 09:00:00,"12,120.92","1,740.71","3,844.38",973.20,"16,083.29","3,860.50","7,926.53","1,503.76",48053.3,18,0,0,44872.055,639.1650000000009,48243.105,189.8050000000003
8553,2019-12-23 10:00:00,"11,956.97","1,634.61","3,774.89",918.38,"15,143.38","3,651.88","7,483.66","1,436.79",46000.58,20,0,0,44519.795,993.4850000000006,47026.94,1026.3600000000006
8554,2019-12-23 11:00:00,"11,667.74","1,503.00","3,700.74",860.07,"14,107.00","3,399.76","6,916.66","1,342.63",43497.61,22,0,0,43740.42,1625.2299999999996,44749.095,1251.4850000000006
8555,2019-12-23 12:00:00,"11,341.31","1,431.54","3,646.66",812.12,"13,223.86","3,193.38","6,394.28","1,263.10",41306.25,24,0,0,42694.494999999995,2251.744999999999,42401.93,1095.6800000000003
8556,2019-12-23 13:00:00,"11,033.26","1,368.46","3,581.97",766.46,"12,417.45","3,055.37","5,980.82","1,195.51",39399.3,26,0,0,41529.645000000004,2698.1749999999993,40352.775,953.4749999999985
8557,2019-12-23 14:00:00,"10,929.42","1,308.84","3,557.23",746.18,"11,921.26","2,992.53","5,734.52","1,158.78",38348.76,28,0,0,40607.979999999996,3262.9600000000028,38874.03,525.2700000000004
8558,2019-12-23 15:00:00,"10,826.22","1,297.11","3,539.78",728.49,"11,544.28","2,968.37","5,603.37","1,148.49",37656.1,30,0,0,39930.1,3602.3199999999997,38002.43,346.33000000000175
8559,2019-12-23 16:00:00,"10,728.91","1,282.75","3,539.16",715.79,"11,325.70","2,968.67","5,587.24","1,135.39",37283.59,32,0,0,39662.245,3721.165000000001,37469.845,186.25500000000102
8560,2019-12-23 17:00:00,"10,663.81","1,283.44","3,542.04",716.27,"11,362.64","2,967.24","5,614.86","1,133.19",37283.5,34,0,0,39935.625,3726.0250000000015,37283.545,0.04499999999825377
8561,2019-12-23 18:00:00,"10,959.90","1,339.66","3,572.42",751.28,"12,010.07","2,980.38","5,902.92","1,154.24",38670.87,36,0,0,41653.155,3356.8050000000003,37977.185,693.6850000000013
8562,2019-12-23 19:00:00,"11,226.50","1,398.71","3,651.31",786.61,"12,622.07","3,145.89","6,318.14","1,209.37",40358.59,38,0,0,43102.520000000004,2409.920000000002,39514.729999999996,843.859999999997
8563,2019-12-23 20:00:00,"11,165.18","1,422.59","3,650.36",792.89,"12,746.77","3,147.89","6,336.92","1,210.11",40472.71,40,0,0,43137.72,1669.260000000002,40415.649999999994,57.06000000000131
8564,2019-12-23 21:00:00,"11,168.42","1,422.23","3,683.17",797.25,"12,801.33","3,152.86","6,350.56","1,212.87",40588.69,42,0,0,43014.035,1150.6749999999993,40530.7,57.9900000000016
8565,2019-12-23 22:00:00,"11,062.00","1,429.04","3,718.95",792.56,"12,783.60","3,164.31","6,294.42","1,218.21",40463.08,44,0,0,42498.83,636.1800000000003,40525.885,62.80500000000029
8566,2019-12-23 23:00:00,"10,787.47","1,411.19","3,715.23",769.72,"12,322.04","3,134.81","6,174.57","1,205.48",39520.51,46,0,0,41319.575,214.125,39991.795,471.28499999999985
8567,2019-12-23 00:00:00,"10,431.85","1,368.81","3,708.14",748.10,"11,783.85","3,076.66","5,966.15","1,186.60",38270.15,0,0,0,39774.729999999996,188.53000000000247,38895.33,625.1800000000003
8568,2019-12-24 01:00:00,"9,991.65","1,280.81","3,744.68",730.03,"11,440.33","3,036.96","5,775.14","1,201.35",37200.95,2,1,0,39250.59,476.89000000000306,37735.55,534.6000000000022
8569,2019-12-24 02:00:00,"9,780.11","1,283.13","3,731.30",725.13,"11,274.75","2,969.30","5,704.64","1,202.77",36671.12,4,1,0,38523.175,310.3250000000007,36936.035,264.91499999999724
8570,2019-12-24 03:00:00,"9,718.48","1,280.07","3,716.34",730.39,"11,279.73","2,957.64","5,766.87","1,213.48",36663.01,6,1,0,38245.31,162.63999999999942,36667.065,4.055000000000291
8571,2019-12-24 04:00:00,"9,749.73","1,309.02","3,708.69",739.78,"11,433.33","2,982.82","5,845.98","1,232.77",37002.13,8,1,0,38343.56,42.11000000000058,36832.57,169.55999999999767
8572,2019-12-24 05:00:00,"9,925.28","1,348.61","3,725.01",747.82,"11,824.71","3,049.93","6,097.44","1,265.87",37984.66,10,1,0,39035.465,71.01500000000306,37493.395000000004,491.26500000000306
8573,2019-12-24 06:00:00,"10,287.34","1,424.58","3,745.95",782.09,"12,506.34","3,215.74","6,525.27","1,319.71",39807.02,12,1,0,40664.475000000006,528.9650000000001,38895.84,911.1799999999967
